Municipio,Total,Cafe,Cana,Milho,Soja,Soja_norm,Milho_norm,Cana_norm,Cafe_norm,DPF,Classificacao
Picos (PI),4421,0.0,15.0,2000.0,0.0,0.0,0.004,0.000125,0.0,0.001025,D - Baixo
Santo Amaro das Brotas (SE),2540,0.0,610.0,15.0,0.0,0.0,3e-05,0.005083333333333333,0.0,0.0010241666666666665,D - Baixo
Virgem da Lapa (MG),2263,0.0,58.0,1850.0,0.0,0.0,0.0037,0.00048333333333333334,0.0,0.0010216666666666668,D - Baixo
Tanquinho (BA),3981,0.0,0.0,2040.0,0.0,0.0,0.00408,0.0,0.0,0.00102,D - Baixo
Santa Maria da Boa Vista (PE),17960,0.0,10.0,2000.0,0.0,0.0,0.004,8.333333333333333e-05,0.0,0.0010166666666666666,D - Baixo
Corinto (MG),2064,0.0,25.0,600.0,900.0,0.0015,0.0012,0.00020833333333333335,0.0,0.0010166666666666666,D - Baixo
Xambrê (PR),2669,3.0,275.0,0.0,735.0,0.001225,0.0,0.0022916666666666667,7.004436142890498e-05,0.0010165877694762238,D - Baixo
São Miguel do Tapuio (PI),4752,0.0,76.0,1779.0,0.0,0.0,0.003558,0.0006333333333333333,0.0,0.0010161666666666667,D - Baixo
Herval d'Oeste (SC),1928,0.0,0.0,1270.0,500.0,0.0008333333333333334,0.00254,0.0,0.0,0.00101,D - Baixo
São João da Canabrava (PI),4410,0.0,5.0,2000.0,0.0,0.0,0.004,4.1666666666666665e-05,0.0,0.0010083333333333333,D - Baixo
Guaraciaba (MG),1972,130.0,134.0,960.0,0.0,0.0,0.00192,0.0011166666666666666,0.0030352556619192153,0.0010068588995252549,D - Baixo
Santa Cruz do Escalvado (MG),689,0.0,580.0,80.0,0.0,0.0,0.00016,0.004833333333333334,0.0,0.0010066666666666668,D - Baixo
Crato (CE),4361,0.0,63.0,1800.0,0.0,0.0,0.0036,0.000525,0.0,0.001005,D - Baixo
Mairi (BA),4039,0.0,0.0,2009.0,0.0,0.0,0.004018,0.0,0.0,0.0010045,D - Baixo
Três Ranchos (GO),1490,0.0,10.0,470.0,1000.0,0.0016666666666666668,0.00094,8.333333333333333e-05,0.0,0.0010016666666666665,D - Baixo
Riacho das Almas (PE),2987,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Manaíra (PB),3809,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Serrinha (BA),3718,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Lagoa Nova (RN),6433,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Vila Nova do Piauí (PI),2550,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Parnamirim (PE),3332,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Potengi (CE),3190,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Aroeiras do Itaim (PI),2316,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Campina Grande (PB),3497,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Parauapebas (PA),5671,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Itatuba (PB),2486,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Curral Novo do Piauí (PI),3300,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Nova Itaberaba (SC),2127,0.0,0.0,800.0,800.0,0.0013333333333333333,0.0016,0.0,0.0,0.001,D - Baixo
Betânia (PE),4060,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Traipu (AL),4752,0.0,0.0,2000.0,0.0,0.0,0.004,0.0,0.0,0.001,D - Baixo
Ribeirão Vermelho (MG),972,285.0,0.0,500.0,100.0,0.00016666666666666666,0.001,0.0,0.006654214335745972,0.0009904214335745972,D - Baixo
Rio Espera (MG),1348,2.0,410.0,600.0,0.0,0.0,0.0012,0.003416666666666667,4.669624095260332e-05,0.0009880029574285938,D - Baixo
Ararendá (CE),2299,0.0,7.0,1950.0,0.0,0.0,0.0039,5.833333333333333e-05,0.0,0.0009866666666666667,D - Baixo
Araçu (GO),1729,0.0,110.0,300.0,870.0,0.00145,0.0006,0.0009166666666666666,0.0,0.0009858333333333334,D - Baixo
São Geraldo (MG),849,370.0,25.0,160.0,0.0,0.0,0.00032,0.00020833333333333335,0.008638804576231613,0.000985547124289828,D - Baixo
São Valentim do Sul (RS),2006,0.0,20.0,400.0,1000.0,0.0016666666666666668,0.0008,0.00016666666666666666,0.0,0.0009833333333333332,D - Baixo
Brejo Grande do Araguaia (PA),1820,0.0,0.0,900.0,700.0,0.0011666666666666668,0.0018,0.0,0.0,0.0009750000000000001,D - Baixo
Simões (PI),6884,0.0,0.0,1950.0,0.0,0.0,0.0039,0.0,0.0,0.000975,D - Baixo
Mondaí (SC),2139,0.0,0.0,970.0,650.0,0.0010833333333333333,0.00194,0.0,0.0,0.0009725000000000001,D - Baixo
Uruburetama (CE),7483,2.0,10.0,1900.0,0.0,0.0,0.0038,8.333333333333333e-05,4.669624095260332e-05,0.000971336290761927,D - Baixo
Aratuba (CE),5051,24.0,90.0,1530.0,0.0,0.0,0.00306,0.00075,0.0005603548914312398,0.000971035489143124,D - Baixo
Quixelô (CE),2312,0.0,10.0,1900.0,0.0,0.0,0.0038,8.333333333333333e-05,0.0,0.0009666666666666667,D - Baixo
Bom Princípio do Piauí (PI),7436,0.0,0.0,1930.0,0.0,0.0,0.00386,0.0,0.0,0.000965,D - Baixo
Cedro (CE),2930,0.0,18.0,1870.0,0.0,0.0,0.00374,0.00015,0.0,0.0009649999999999999,D - Baixo
Monte Alegre (RN),1354,0.0,500.0,260.0,0.0,0.0,0.00052,0.004166666666666667,0.0,0.0009633333333333334,D - Baixo
Pereiras (SP),753,0.0,500.0,250.0,0.0,0.0,0.0005,0.004166666666666667,0.0,0.0009583333333333334,D - Baixo
Beberibe (CE),34447,0.0,202.0,1240.0,0.0,0.0,0.00248,0.0016833333333333333,0.0,0.0009566666666666666,D - Baixo
Augusto de Lima (MG),1052,0.0,380.0,75.0,380.0,0.0006333333333333333,0.00015,0.0031666666666666666,0.0,0.0009558333333333334,D - Baixo
Ladainha (MG),2112,200.0,106.0,620.0,0.0,0.0,0.00124,0.0008833333333333333,0.0046696240952603316,0.0009536290761926998,D - Baixo
Capitão de Campos (PI),3009,0.0,4.0,1080.0,540.0,0.0009,0.00216,3.3333333333333335e-05,0.0,0.0009516666666666666,D - Baixo
Jaqueira (PE),904,0.0,570.0,0.0,0.0,0.0,0.0,0.00475,0.0,0.00095,D - Baixo
Itapetim (PE),3759,0.0,30.0,1800.0,0.0,0.0,0.0036,0.00025,0.0,0.00095,D - Baixo
Coreaú (CE),3508,0.0,4.0,1885.0,0.0,0.0,0.00377,3.3333333333333335e-05,0.0,0.0009491666666666666,D - Baixo
Urbano Santos (MA),2783,0.0,8.0,220.0,1100.0,0.0018333333333333333,0.00044,6.666666666666667e-05,0.0,0.0009483333333333333,D - Baixo
Simolândia (GO),1770,0.0,0.0,600.0,860.0,0.0014333333333333333,0.0012,0.0,0.0,0.0009450000000000001,D - Baixo
Glória (BA),3079,0.0,0.0,1886.0,0.0,0.0,0.003772,0.0,0.0,0.000943,D - Baixo
Marema (SC),1746,0.0,40.0,550.0,800.0,0.0013333333333333333,0.0011,0.0003333333333333333,0.0,0.0009416666666666666,D - Baixo
Landri Sales (PI),1842,0.0,3.0,370.0,1001.0,0.0016683333333333333,0.00074,2.5e-05,0.0,0.00094075,D - Baixo
Apuí (AM),2404,250.0,4.0,700.0,0.0,0.0,0.0014,3.3333333333333335e-05,0.0058370301190754145,0.000940369678574208,D - Baixo
Itapajé (CE),8756,0.0,10.0,1845.0,0.0,0.0,0.00369,8.333333333333333e-05,0.0,0.0009391666666666667,D - Baixo
Casa Nova (BA),14091,0.0,0.0,1876.0,0.0,0.0,0.003752,0.0,0.0,0.000938,D - Baixo
Primavera de Rondônia (RO),1078,180.0,2.0,210.0,542.0,0.0009033333333333334,0.00042,1.6666666666666667e-05,0.004202661685734298,0.0009350995019067632,D - Baixo
Porteiras (CE),2891,0.0,9.0,1840.0,0.0,0.0,0.00368,7.5e-05,0.0,0.0009350000000000001,D - Baixo
Ereré (CE),2067,0.0,20.0,1800.0,0.0,0.0,0.0036,0.00016666666666666666,0.0,0.0009333333333333333,D - Baixo
Porto Vera Cruz (RS),1748,0.0,100.0,550.0,650.0,0.0010833333333333333,0.0011,0.0008333333333333334,0.0,0.0009291666666666667,D - Baixo
Varzelândia (MG),2774,0.0,59.0,1660.0,0.0,0.0,0.00332,0.0004916666666666666,0.0,0.0009283333333333333,D - Baixo
Visconde do Rio Branco (MG),1149,3.0,510.0,140.0,0.0,0.0,0.00028,0.00425,7.004436142890498e-05,0.0009270044361428905,D - Baixo
Entre Rios (BA),3711,0.0,0.0,1854.0,0.0,0.0,0.003708,0.0,0.0,0.000927,D - Baixo
Araranguá (SC),9162,0.0,0.0,950.0,600.0,0.001,0.0019,0.0,0.0,0.000925,D - Baixo
Fazenda Rio Grande (PR),1642,0.0,0.0,200.0,1100.0,0.0018333333333333333,0.0004,0.0,0.0,0.000925,D - Baixo
São José da Tapera (AL),3934,0.0,0.0,1850.0,0.0,0.0,0.0037,0.0,0.0,0.000925,D - Baixo
Bandeira do Sul (MG),489,370.0,0.0,60.0,40.0,6.666666666666667e-05,0.00012,0.0,0.008638804576231613,0.0009238804576231613,D - Baixo
Congonhal (MG),1122,330.0,17.0,250.0,0.0,0.0,0.0005,0.00014166666666666668,0.007704879757179547,0.000923821309051288,D - Baixo
Bonito de Minas (MG),2214,0.0,400.0,500.0,0.0,0.0,0.001,0.0033333333333333335,0.0,0.0009166666666666668,D - Baixo
Ametista do Sul (RS),2145,0.0,10.0,600.0,800.0,0.0013333333333333333,0.0012,8.333333333333333e-05,0.0,0.0009166666666666666,D - Baixo
Douradoquara (MG),1284,0.0,25.0,250.0,1000.0,0.0016666666666666668,0.0005,0.00020833333333333335,0.0,0.0009166666666666666,D - Baixo
Arroio Trinta (SC),1920,0.0,0.0,1450.0,250.0,0.0004166666666666667,0.0029,0.0,0.0,0.0009124999999999999,D - Baixo
Abaíra (BA),930,145.0,300.0,145.0,0.0,0.0,0.00029,0.0025,0.0033854774690637406,0.0009110477469063741,D - Baixo
Choró (CE),3171,0.0,0.0,1820.0,0.0,0.0,0.00364,0.0,0.0,0.00091,D - Baixo
Aporá (BA),3363,0.0,0.0,1817.0,0.0,0.0,0.003634,0.0,0.0,0.0009085,D - Baixo
Caruaru (PE),2350,0.0,5.0,1800.0,0.0,0.0,0.0036,4.1666666666666665e-05,0.0,0.0009083333333333333,D - Baixo
Saboeiro (CE),2455,0.0,5.0,1800.0,0.0,0.0,0.0036,4.1666666666666665e-05,0.0,0.0009083333333333333,D - Baixo
Santa Cruz da Baixa Verde (PE),2632,2.0,270.0,900.0,0.0,0.0,0.0018,0.00225,4.669624095260332e-05,0.0009046696240952603,D - Baixo
Tocos do Moji (MG),636,354.0,0.0,150.0,0.0,0.0,0.0003,0.0,0.008265234648610786,0.0009015234648610787,D - Baixo
Pedra (PE),2498,0.0,0.0,1800.0,0.0,0.0,0.0036,0.0,0.0,0.0009,D - Baixo
Água Fria (BA),4108,0.0,0.0,1800.0,0.0,0.0,0.0036,0.0,0.0,0.0009,D - Baixo
Graça (CE),4102,0.0,0.0,1800.0,0.0,0.0,0.0036,0.0,0.0,0.0009,D - Baixo
Panelas (PE),1861,0.0,300.0,800.0,0.0,0.0,0.0016,0.0025,0.0,0.0009,D - Baixo
Itabi (SE),1805,0.0,0.0,1800.0,0.0,0.0,0.0036,0.0,0.0,0.0009,D - Baixo
Biquinhas (MG),770,256.0,30.0,300.0,134.0,0.00022333333333333333,0.0006,0.00025,0.0059771188419332245,0.0008982118841933225,D - Baixo
Soledade de Minas (MG),678,300.0,0.0,220.0,110.0,0.00018333333333333334,0.00044,0.0,0.007004436142890497,0.0008929436142890497,D - Baixo
Cuparaque (MG),503,294.0,116.0,25.0,0.0,0.0,5e-05,0.0009666666666666667,0.006864347420032687,0.0008922680753366022,D - Baixo
Juvenília (MG),1851,0.0,4.0,1500.0,180.0,0.0003,0.003,3.3333333333333335e-05,0.0,0.0008916666666666667,D - Baixo
Várzea da Roça (BA),2813,0.0,0.0,1782.0,0.0,0.0,0.003564,0.0,0.0,0.000891,D - Baixo
Redenção do Gurguéia (PI),1936,0.0,8.0,210.0,1030.0,0.0017166666666666667,0.00042,6.666666666666667e-05,0.0,0.0008908333333333333,D - Baixo
Pedro II (PI),4253,0.0,15.0,1730.0,0.0,0.0,0.00346,0.000125,0.0,0.00089,D - Baixo
Chapadão do Lageado (SC),4113,0.0,5.0,800.0,640.0,0.0010666666666666667,0.0016,4.1666666666666665e-05,0.0,0.0008883333333333333,D - Baixo
São Braz do Piauí (PI),3574,0.0,0.0,1771.0,0.0,0.0,0.003542,0.0,0.0,0.0008855,D - Baixo
Arapiraca (AL),6889,0.0,454.0,250.0,0.0,0.0,0.0005,0.0037833333333333334,0.0,0.0008816666666666668,D - Baixo
São João da Baliza (RR),4600,0.0,10.0,1250.0,320.0,0.0005333333333333334,0.0025,8.333333333333333e-05,0.0,0.0008816666666666667,D - Baixo
Cotiporã (RS),3528,0.0,40.0,1000.0,420.0,0.0007,0.002,0.0003333333333333333,0.0,0.0008816666666666667,D - Baixo
Campo Alegre de Lourdes (BA),6147,0.0,0.0,1762.0,0.0,0.0,0.003524,0.0,0.0,0.000881,D - Baixo
Maracás (BA),3142,361.0,0.0,75.0,0.0,0.0,0.00015,0.0,0.008428671491944898,0.0008803671491944898,D - Baixo
Nova Aurora (GO),1235,0.0,20.0,250.0,961.0,0.0016016666666666666,0.0005,0.00016666666666666666,0.0,0.0008790833333333334,D - Baixo
Cotegipe (BA),4010,0.0,25.0,1308.0,241.0,0.00040166666666666665,0.002616,0.00020833333333333335,0.0,0.0008764166666666666,D - Baixo
Canhoba (SE),1896,0.0,0.0,1750.0,0.0,0.0,0.0035,0.0,0.0,0.000875,D - Baixo
Matos Costa (SC),1860,0.0,0.0,1150.0,400.0,0.0006666666666666666,0.0023,0.0,0.0,0.0008749999999999999,D - Baixo
Turvo (SC),13960,0.0,20.0,780.0,600.0,0.001,0.00156,0.00016666666666666666,0.0,0.0008733333333333334,D - Baixo
Ibiam (SC),1872,0.0,0.0,1210.0,355.0,0.0005916666666666667,0.00242,0.0,0.0,0.00087125,D - Baixo
Cavalcante (GO),1360,0.0,0.0,0.0,1160.0,0.0019333333333333333,0.0,0.0,0.0,0.00087,D - Baixo
Contendas do Sincorá (BA),1027,251.0,170.0,0.0,0.0,0.0,0.0,0.0014166666666666668,0.005860378239551716,0.000869371157288505,D - Baixo
Pacajá (PA),14611,20.0,10.0,1610.0,0.0,0.0,0.00322,8.333333333333333e-05,0.00046696240952603317,0.00086836290761927,D - Baixo
Ibititá (BA),6347,0.0,0.0,1733.0,0.0,0.0,0.003466,0.0,0.0,0.0008665,D - Baixo
São José de Princesa (PB),2702,20.0,40.0,1500.0,0.0,0.0,0.003,0.0003333333333333333,0.00046696240952603317,0.00086336290761927,D - Baixo
Imbuia (SC),5319,0.0,0.0,1200.0,350.0,0.0005833333333333334,0.0024,0.0,0.0,0.0008625,D - Baixo
Jumirim (SP),650,0.0,440.0,41.0,144.0,0.00024,8.2e-05,0.0036666666666666666,0.0,0.0008618333333333334,D - Baixo
Itaguaru (GO),2332,0.0,0.0,670.0,700.0,0.0011666666666666668,0.00134,0.0,0.0,0.0008600000000000001,D - Baixo
Antônio Prado (RS),5000,0.0,6.0,1700.0,0.0,0.0,0.0034,5e-05,0.0,0.00086,D - Baixo
Baldim (MG),1520,0.0,72.0,400.0,720.0,0.0012,0.0008,0.0006,0.0,0.00086,D - Baixo
Tapiramutá (BA),1919,258.0,0.0,515.0,0.0,0.0,0.00103,0.0,0.006023815082885828,0.0008598815082885828,D - Baixo
São Sebastião do Maranhão (MG),1149,118.0,200.0,500.0,0.0,0.0,0.001,0.0016666666666666668,0.0027550782162035956,0.0008588411549536929,D - Baixo
Orleans (SC),3715,0.0,200.0,900.0,100.0,0.00016666666666666666,0.0018,0.0016666666666666668,0.0,0.0008583333333333333,D - Baixo
Tacaratu (PE),4089,0.0,4.0,1700.0,0.0,0.0,0.0034,3.3333333333333335e-05,0.0,0.0008566666666666666,D - Baixo
Santa Helena (SC),1711,0.0,10.0,700.0,650.0,0.0010833333333333333,0.0014,8.333333333333333e-05,0.0,0.0008541666666666666,D - Baixo
Ponte Alta do Tocantins (TO),1618,0.0,0.0,400.0,872.0,0.0014533333333333334,0.0008,0.0,0.0,0.000854,D - Baixo
Itupeva (SP),2193,4.0,63.0,1404.0,50.0,8.333333333333333e-05,0.002808,0.000525,9.339248190520663e-05,0.0008538392481905207,D - Baixo
São João do Pacuí (MG),2062,0.0,61.0,1500.0,0.0,0.0,0.003,0.0005083333333333333,0.0,0.0008516666666666667,D - Baixo
Castelo do Piauí (PI),3265,0.0,91.0,1400.0,0.0,0.0,0.0028,0.0007583333333333333,0.0,0.0008516666666666667,D - Baixo
Porto Vitória (PR),3226,0.0,8.0,1000.0,450.0,0.00075,0.002,6.666666666666667e-05,0.0,0.0008508333333333333,D - Baixo
Araçagi (PB),4180,0.0,360.0,500.0,0.0,0.0,0.001,0.003,0.0,0.0008500000000000001,D - Baixo
Piratuba (SC),1816,0.0,30.0,400.0,800.0,0.0013333333333333333,0.0008,0.00025,0.0,0.00085,D - Baixo
Mucambo (CE),3551,0.0,0.0,1700.0,0.0,0.0,0.0034,0.0,0.0,0.00085,D - Baixo
Padre Marcos (PI),3016,0.0,0.0,1700.0,0.0,0.0,0.0034,0.0,0.0,0.00085,D - Baixo
Casserengue (PB),4548,0.0,0.0,1700.0,0.0,0.0,0.0034,0.0,0.0,0.00085,D - Baixo
Várzea Branca (PI),3080,0.0,0.0,1700.0,0.0,0.0,0.0034,0.0,0.0,0.00085,D - Baixo
Socorro do Piauí (PI),2217,0.0,0.0,1700.0,0.0,0.0,0.0034,0.0,0.0,0.00085,D - Baixo
Itanhomi (MG),509,335.0,4.0,120.0,0.0,0.0,0.00024,3.3333333333333335e-05,0.007821620359561056,0.0008488287026227723,D - Baixo
Esperantina (PI),4397,0.0,0.0,1693.0,0.0,0.0,0.003386,0.0,0.0,0.0008465,D - Baixo
Ipanema (MG),696,302.0,8.0,250.0,0.0,0.0,0.0005,6.666666666666667e-05,0.0070511323838431,0.0008434465717176434,D - Baixo
Águas de Lindóia (SP),447,350.0,0.0,50.0,0.0,0.0,0.0001,0.0,0.00817184216670558,0.0008421842166705581,D - Baixo
Quartel Geral (MG),835,175.0,5.0,100.0,500.0,0.0008333333333333334,0.0002,4.1666666666666665e-05,0.00408592108335279,0.0008419254416686124,D - Baixo
Ponto Belo (ES),887,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405323371468596,0.0008405323371468596,D - Baixo
Rafael Jambeiro (BA),3201,0.0,0.0,1681.0,0.0,0.0,0.003362,0.0,0.0,0.0008405,D - Baixo
Francisco Dumont (MG),608,300.0,15.0,230.0,0.0,0.0,0.00046,0.000125,0.007004436142890497,0.0008404436142890498,D - Baixo
Nísia Floresta (RN),2955,0.0,500.0,1.0,0.0,0.0,2e-06,0.004166666666666667,0.0,0.0008338333333333333,D - Baixo
São Vicente Férrer (PE),7309,0.0,500.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0008333333333333334,D - Baixo
Rio do Oeste (SC),4421,0.0,5.0,1350.0,200.0,0.0003333333333333333,0.0027,4.1666666666666665e-05,0.0,0.0008333333333333333,D - Baixo
Inhaúma (MG),1246,0.0,14.0,400.0,812.0,0.0013533333333333333,0.0008,0.00011666666666666667,0.0,0.0008323333333333334,D - Baixo
Montalvânia (MG),2375,0.0,25.0,1580.0,0.0,0.0,0.00316,0.00020833333333333335,0.0,0.0008316666666666666,D - Baixo
Montes Claros (MG),2684,0.0,174.0,800.0,180.0,0.0003,0.0016,0.00145,0.0,0.000825,D - Baixo
Marinópolis (SP),1298,0.0,350.0,210.0,180.0,0.0003,0.00042,0.002916666666666667,0.0,0.0008233333333333334,D - Baixo
Ipirá (BA),3352,0.0,0.0,1646.0,0.0,0.0,0.003292,0.0,0.0,0.000823,D - Baixo
Vereda (BA),555,295.0,80.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.006887695540508989,0.0008221028873842324,D - Baixo
Engenheiro Navarro (MG),1465,4.0,210.0,800.0,80.0,0.00013333333333333334,0.0016,0.00175,9.339248190520663e-05,0.0008193392481905207,D - Baixo
Redenção (CE),7591,0.0,80.0,1370.0,0.0,0.0,0.00274,0.0006666666666666666,0.0,0.0008183333333333332,D - Baixo
São Bento do Tocantins (TO),2115,0.0,0.0,735.0,600.0,0.001,0.00147,0.0,0.0,0.0008175000000000001,D - Baixo
Ibiúna (SP),3023,0.0,0.0,1200.0,290.0,0.00048333333333333334,0.0024,0.0,0.0,0.0008175,D - Baixo
Cariacica (ES),1475,323.0,35.0,10.0,0.0,0.0,2e-05,0.0002916666666666667,0.007541442913845436,0.000817477624717877,D - Baixo
Monte Azul (MG),2753,3.0,5.0,1600.0,0.0,0.0,0.0032,4.1666666666666665e-05,7.004436142890498e-05,0.0008153377694762238,D - Baixo
Filadélfia (BA),3599,0.0,0.0,1626.0,0.0,0.0,0.003252,0.0,0.0,0.000813,D - Baixo
Americano do Brasil (GO),1500,0.0,0.0,650.0,650.0,0.0010833333333333333,0.0013,0.0,0.0,0.0008125,D - Baixo
Santo Antônio do Grama (MG),536,23.0,430.0,80.0,0.0,0.0,0.00016,0.0035833333333333333,0.0005370067709549382,0.0008103673437621604,D - Baixo
Herveiras (RS),2884,0.0,0.0,450.0,780.0,0.0013,0.0009,0.0,0.0,0.00081,D - Baixo
Quixeré (CE),4166,0.0,0.0,1152.0,308.0,0.0005133333333333333,0.002304,0.0,0.0,0.000807,D - Baixo
Cacaulândia (RO),1740,36.0,19.0,555.0,550.0,0.0009166666666666666,0.00111,0.00015833333333333332,0.0008405323371468596,0.0008057199003813528,D - Baixo
Pedra do Anta (MG),751,240.0,41.0,350.0,0.0,0.0,0.0007,0.00034166666666666666,0.005603548914312398,0.0008036882247645732,D - Baixo
Salto Veloso (SC),1667,0.0,0.0,1500.0,70.0,0.00011666666666666667,0.003,0.0,0.0,0.0008025,D - Baixo
Morungaba (SP),1367,80.0,3.0,995.0,150.0,0.00025,0.00199,2.5e-05,0.0018678496381041327,0.0008017849638104133,D - Baixo
Sigefredo Pacheco (PI),3146,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Farroupilha (RS),6710,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Jaguaribe (CE),3572,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Belo Monte (AL),1655,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Xambioá (TO),1525,0.0,0.0,700.0,600.0,0.001,0.0014,0.0,0.0,0.0008,D - Baixo
Pão de Açúcar (AL),2132,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Jaguaretama (CE),2862,0.0,0.0,1600.0,0.0,0.0,0.0032,0.0,0.0,0.0008,D - Baixo
Miraí (MG),473,320.0,13.0,60.0,0.0,0.0,0.00012,0.00010833333333333333,0.007471398552416531,0.0007988065219083197,D - Baixo
Agricolândia (PI),1422,0.0,0.0,371.0,816.0,0.00136,0.000742,0.0,0.0,0.0007975,D - Baixo
Canarana (BA),7805,0.0,0.0,1592.0,0.0,0.0,0.003184,0.0,0.0,0.000796,D - Baixo
Campo Limpo de Goiás (GO),1525,0.0,0.0,240.0,900.0,0.0015,0.00048,0.0,0.0,0.000795,D - Baixo
Progresso (RS),3029,0.0,10.0,1400.0,100.0,0.00016666666666666666,0.0028,8.333333333333333e-05,0.0,0.0007916666666666666,D - Baixo
Conceição do Canindé (PI),2381,0.0,0.0,1580.0,0.0,0.0,0.00316,0.0,0.0,0.00079,D - Baixo
Araci (BA),12466,0.0,0.0,1580.0,0.0,0.0,0.00316,0.0,0.0,0.00079,D - Baixo
Adrianópolis (PR),1129,0.0,420.0,150.0,18.0,3e-05,0.0003,0.0035,0.0,0.0007885000000000001,D - Baixo
Eliseu Martins (PI),1816,0.0,0.0,1575.0,0.0,0.0,0.00315,0.0,0.0,0.0007875,D - Baixo
Sul Brasil (SC),1608,0.0,0.0,450.0,750.0,0.00125,0.0009,0.0,0.0,0.0007875,D - Baixo
Treze de Maio (SC),3322,0.0,15.0,850.0,450.0,0.00075,0.0017,0.000125,0.0,0.0007874999999999999,D - Baixo
Ritápolis (MG),981,225.0,29.0,350.0,50.0,8.333333333333333e-05,0.0007,0.00024166666666666667,0.005253327107167873,0.0007861660440501206,D - Baixo
Trombudo Central (SC),1812,0.0,50.0,500.0,600.0,0.001,0.001,0.0004166666666666667,0.0,0.0007833333333333335,D - Baixo
Ibipeba (BA),5350,0.0,0.0,1565.0,0.0,0.0,0.00313,0.0,0.0,0.0007825,D - Baixo
Alto Alegre do Pindaré (MA),1757,0.0,0.0,510.0,700.0,0.0011666666666666668,0.00102,0.0,0.0,0.0007800000000000001,D - Baixo
Crisópolis (BA),5205,0.0,0.0,1560.0,0.0,0.0,0.00312,0.0,0.0,0.00078,D - Baixo
Canavieiras (BA),7396,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007798272239084754,0.0007798272239084754,D - Baixo
Dom Viçoso (MG),458,325.0,0.0,40.0,0.0,0.0,8e-05,0.0,0.007588139154798039,0.000778813915479804,D - Baixo
Juru (PB),2375,0.0,15.0,1500.0,0.0,0.0,0.003,0.000125,0.0,0.000775,D - Baixo
Berizal (MG),418,310.0,29.0,0.0,0.0,0.0,0.0,0.00024166666666666667,0.007237917347653514,0.0007721250680986847,D - Baixo
Viana (ES),1637,265.0,90.0,4.0,0.0,0.0,8e-06,0.00075,0.00618725192621994,0.000770725192621994,D - Baixo
Figueirópolis D'Oeste (MT),1107,0.0,0.0,190.0,900.0,0.0015,0.00038,0.0,0.0,0.0007700000000000001,D - Baixo
Avelino Lopes (PI),2830,0.0,0.0,1540.0,0.0,0.0,0.00308,0.0,0.0,0.00077,D - Baixo
Conde (PB),1576,0.0,460.0,0.0,0.0,0.0,0.0,0.003833333333333333,0.0,0.0007666666666666667,D - Baixo
Ceres (GO),1495,0.0,0.0,900.0,420.0,0.0007,0.0018,0.0,0.0,0.0007650000000000001,D - Baixo
Nova Cruz (RN),1056,0.0,450.0,30.0,0.0,0.0,6e-05,0.00375,0.0,0.0007650000000000001,D - Baixo
Taquari (RS),4243,0.0,0.0,1000.0,350.0,0.0005833333333333334,0.002,0.0,0.0,0.0007625,D - Baixo
Painel (SC),1521,0.0,0.0,250.0,850.0,0.0014166666666666668,0.0005,0.0,0.0,0.0007625,D - Baixo
Quaraí (RS),11612,0.0,0.0,80.0,960.0,0.0016,0.00016,0.0,0.0,0.00076,D - Baixo
Aiuruoca (MG),1897,10.0,44.0,950.0,250.0,0.0004166666666666667,0.0019,0.00036666666666666667,0.00023348120476301658,0.000759181453809635,D - Baixo
Abadia de Goiás (GO),1367,0.0,13.0,200.0,850.0,0.0014166666666666668,0.0004,0.00010833333333333333,0.0,0.0007591666666666668,D - Baixo
